0Hz,1Hz,2Hz,3Hz,4Hz,5Hz,6Hz,7Hz,8Hz,9Hz,10Hz,11Hz,12Hz,13Hz,14Hz,15Hz,16Hz,17Hz,18Hz,19Hz,20Hz,21Hz,22Hz,23Hz,24Hz,25Hz,26Hz,27Hz,28Hz,29Hz,30Hz,31Hz,32Hz,33Hz,34Hz,35Hz,36Hz,37Hz,38Hz,39Hz,40Hz,41Hz,42Hz,43Hz,44Hz,45Hz,46Hz,47Hz,48Hz,49Hz,50Hz,51Hz,52Hz,53Hz,54Hz,55Hz,56Hz,57Hz,58Hz,59Hz,60Hz,61Hz,62Hz,63Hz,
618,15525,10,39692,19647,68894,16195,22428,40549,14587,12171,25771,7608,13028,2263,13093,1906,4344,7390,10417,10890,5355,3715,7055,9792,7358,7236,4277,2091,5998,7837,11868,7556,959,1578,3183,3163,4068,5016,2680,6200,7089,1726,6890,12296,1161,8490,2913,13348,8438,14815,4644,11656,7898,3522,7859,17147,25334,11837,42279,10759,11048,104735,15480,22553,32563
0,22211,34057,54493,22776,22513,42394,11711,15058,28260,14186,17489,5206,11501,2903,4260,8656,8169,10098,7729,6744,10070,11775,10283,4637,5861,2564,7745,6122,13787,8220,1370,1319,2317,1193,2181,6423,4100,8041,4745,3029,4817,9954,4454,8392,6078,13926,7247,15156,5670,10488,9828,6326,9177,18421,21324,9323,46710,9194,25048,115104,16890,20789,16988
0,9217,40236,58744,29304,17514,49543,5000,7459,13298,10730,4147,8280,18330,4793,2652,7910,11529,717,7618,7340,9083,9935,3593,9125,3686,1606,6961,12706,8213,8516,4512,4399,1391,1462,2994,7298,4642,5816,8513,1047,2195,9823,8699,12993,7725,9930,9730,16178,5588,9874,11875,13425,14898,18080,28463,2071,41889,7659,25861,118603,13720,12373,21992
0,21745,27595,58511,29134,15756,46978,11549,17218,917,15770,17194,7563,12562,7195,3969,8939,12798,5547,9641,6408,3066,10377,7267,9804,396,6265,5943,14465,9637,6854,2490,2723,3853,3074,6092,3751,681,7518,3398,3452,4713,9518,6473,10002,6589,13288,13542,11075,696,14641,13440,16654,10764,16668,20000,10057,31602,11028,29509,125737,12874,12277,26154
0,13107,33889,66099,31397,12359,42136,20475,22045,7986,8349,10180,11457,6525,11563,9026,4757,9558,8620,10890,5042,5255,10282,6704,8457,1772,7526,4326,13044,8212,4965,2553,3672,5226,2204,5869,4832,2268,8978,3371,2884,3511,8022,5967,7657,9617,9885,11872,12944,4380,17079,11355,23185,11848,18608,16931,13419,33172,3158,23990,115943,22496,10016,35758
0,14157,30484,62391,29476,14303,40188,22276,16684,3138,13470,11799,11716,3080,13225,7522,5006,4897,14392,12091,2904,4033,12343,4241,6761,1737,6358,7591,6748,5633,4484,8985,6213,3816,3296,7519,1245,3780,4485,4932,8993,3730,4901,4154,6924,12126,9916,9809,9088,6231,7988,3471,26621,15020,17430,12603,20730,37528,12111,12477,119988,18674,12339,31155
0,7281,35785,55655,24812,22984,34512,22050,15080,6378,8665,15366,8134,2643,18295,1636,9303,2877,17216,6966,2818,6540,10638,4656,4726,3375,7217,7700,7126,4407,3297,7951,5858,3254,2126,6611,3365,2345,2115,6460,10604,3152,7034,5182,6271,6692,9009,4423,4212,12271,7898,8320,23319,17663,18795,19468,13099,28928,16883,3866,128409,12586,9699,30487
0,15962,43193,40019,12253,19722,32415,16672,19952,6759,14879,11919,10182,2416,19091,834,7235,7165,12898,12932,8728,7464,6312,7224,5842,3328,9419,9279,2777,1818,5166,7722,5745,4622,5663,1155,6618,8119,8867,2492,13674,6237,9617,5708,9254,7848,7924,3464,7673,13075,14572,8189,34517,8537,5796,17799,13353,20806,23006,4652,133868,9101,9725,32741
0,37425,29990,61912,31061,34289,16436,5343,25674,4264,10158,12845,8999,3344,20225,4849,2621,5710,17388,8994,4993,4556,4262,8782,7022,3565,7848,10913,3780,2909,5810,5285,6803,4158,5859,2113,5953,5958,5314,5492,8464,5709,8786,8870,8891,5054,5327,4090,11285,6134,5945,6173,22340,21315,20061,22370,24223,7182,32380,9523,124214,1535,16356,26621
0,44843,19353,49474,24620,30491,12321,11325,22393,4043,16503,7276,5844,1817,19357,4574,2472,5343,16697,8848,4106,3084,2920,9983,8323,3512,6631,10108,4655,2731,4880,7577,5199,1426,2910,2311,9420,6975,2511,6720,9649,7338,7772,5646,6128,4744,4253,6967,12904,9872,5460,15648,24874,15869,11609,13375,33778,5995,32838,7860,131715,5945,15354,23440
0,45394,27206,49437,29835,29059,18613,11885,24565,8273,18935,9559,7442,4258,16309,4657,3965,2574,11739,9058,1398,6688,6969,6315,6357,8326,3083,6321,3415,1747,6292,6275,3481,1491,638,4578,10421,5511,2311,6242,9521,6776,7384,6039,3954,4376,7037,10628,18840,5215,2307,8333,17024,23415,3668,8561,41031,6150,26302,6106,127081,6077,10762,25060
0,42533,32094,55429,23631,30997,13568,6574,29688,12678,21920,12940,7519,5372,17247,4193,4711,3794,9565,7343,3289,5643,2355,5668,1593,13627,3933,3535,2368,4656,1778,2002,6230,5028,3815,4156,9565,7825,1971,5716,7461,8645,4600,8558,1324,9913,8176,6612,15358,12396,7946,1522,10089,25055,10288,14653,35317,9566,24739,4823,123394,8864,10729,23457
0,29351,21776,42721,31801,21553,4070,5392,32518,11796,19531,12294,7596,3808,16501,6819,3648,6017,10100,12803,10552,6251,6228,3274,6470,10578,7458,3808,4486,5214,1046,905,5886,4063,1849,5449,7614,9482,2750,5945,7710,8494,3623,10426,4497,9882,3345,9905,10484,19774,18055,11948,19795,16832,1877,19353,25364,18488,17992,13065,130238,3758,7508,23144
0,8903,9399,55455,17696,29108,9074,7942,33479,4485,27854,20082,208,3336,12396,10271,4355,11889,1787,4035,1282,9318,4822,3281,9522,9428,7632,3005,4861,5908,1021,772,5202,1499,5084,9335,13207,3355,4301,1789,5655,8867,4692,9181,3149,9058,3584,9929,6491,21453,12343,792,7205,12113,16233,26477,14978,27345,14498,8915,128853,8815,8012,20024
0,10897,1811,56142,10212,33244,12866,15036,27076,7141,23659,14918,6240,5913,7093,10177,2620,11192,5048,4159,2450,12297,6639,1947,7479,7622,9224,4083,4068,7000,2022,2154,5711,2450,5257,6913,10431,6134,6575,3578,7969,6926,2977,8809,2166,9505,3328,10815,5929,23704,10888,4495,12429,9594,9887,19815,19519,36854,16123,5376,130536,16569,9525,12892
0,15074,5805,57847,12101,25764,3427,7683,33073,8262,20696,18301,4192,2811,14145,18044,7460,14153,6539,1903,1896,15118,10952,4916,9731,7400,8742,1321,5199,7159,3711,4618,4052,2312,2615,8945,11882,4497,5704,2088,3946,6744,1347,9120,1850,7178,6716,17123,1742,16127,14935,5984,13408,7609,9585,25055,11934,27687,5059,9234,127454,24926,11106,20706
0,5474,10222,44038,12190,27529,9931,12915,35818,18794,14061,24057,2609,2444,10401,15522,5770,13027,5224,5305,4512,12400,7510,4953,7043,5935,9812,511,4918,7582,3879,4006,4496,2757,2153,9066,11032,5515,6333,2932,5638,3438,3661,8855,5146,8618,3762,14864,833,18232,12254,1075,7226,3615,228,20986,7668,15538,8209,22834,138600,19418,3074,7943
0,8924,10413,40843,15189,24744,7424,10238,38777,21976,15843,20928,1085,2733,8827,12911,6287,15154,3670,6903,3385,13735,7435,3906,5425,7684,7606,1847,6354,7432,5255,3735,6228,4926,3159,6650,11809,3594,7099,4527,6917,4626,2957,7517,6712,9742,3144,16362,3272,18965,9733,2187,9454,5896,3109,22072,4730,17566,4671,21968,138751,19276,5951,8118
0,5274,4903,35442,27498,13573,7729,17613,34284,14880,10893,23081,6242,9051,1460,19010,11489,11060,7969,4630,3480,14785,4593,7445,8926,4151,10787,1712,5000,9376,4167,5261,3442,3118,2604,10375,8848,4190,4716,994,1775,879,7518,11218,4373,7411,3092,9463,7762,12253,10951,9819,15501,9616,2756,19324,13961,10484,10149,18832,142698,14476,11237,14322
0,18397,17620,25115,24133,17792,5952,21353,28497,11468,11782,12587,9693,6774,9223,13613,11835,12078,6230,4956,4643,13163,9603,3276,7339,6370,9805,2031,2944,7834,2833,3304,7310,3077,4996,11293,8526,5002,3732,3787,4736,2702,9157,12237,4331,5883,1867,13406,3156,7730,16917,16202,20009,8970,4220,16465,6227,8988,15906,18313,149686,5336,4964,4116
